trigger,category,rt,amplitude
52,0,0.625,128.22191700411
51,0,0.546875,1846.56877472379
51,0,0.6796875,2158.91857268122
51,0,0.71875,2241.78593461321
52,0,0.0078125,103.668119114718
52,0,0.6796875,68.0788225154286
51,0,0.90625,1416.58420717212
62,0,0.5703125,64.7134565854048
52,0,0.0078125,111.432713479451
51,0,0.5078125,1933.21531005963
62,0,0.0078125,112.562443159657
52,0,0.0078125,100.861680713265
52,60,NaN,73.4146084225893
52,0,0.0078125,89.2980559564553
51,0,0.5,2283.07345954728
51,0,0.515625,2221.04037973386
51,0,0.6640625,1965.48649655573
51,0,0.734375,2070.53000910789
52,0,0.0078125,117.558612001297
51,0,0.7578125,1863.16621466033
51,0,0.9921875,2180.37904034308
62,0,0.21875,61.4884134486434
52,0,0.0078125,119.427599964976
52,0,0.6875,70.2508632337097
51,0,0.9296875,2620.59096293968
61,0,0.703125,2950.41941862108
52,0,0.109375,68.9163517876766
51,0,0.6015625,1946.61714781234
61,0,0.8046875,2363.24831286496
52,0,0.0078125,53.2557381589783
51,0,0.921875,2384.83269810701
51,0,0.625,2084.47365602661
52,99,NaN,84.5274593285535
52,0,0.0078125,191.907089309748
52,0,0.0078125,138.841316194415
52,0,0.0078125,101.570472953757
51,0,0.953125,2209.60825702617
51,0,0.4921875,2692.17926102739
61,0,0.875,2181.55639168867
52,0,0.0078125,199.008714398034
52,0,0.0078125,123.815944271964
51,0,0.5234375,1958.25830062492
52,0,0.1171875,83.5573752369095
52,0,0.0078125,99.792781269473
52,0,0.0078125,181.639683533736
61,0,0.8984375,3124.70643003382
52,0,0.3359375,131.976964379511
51,0,0.8984375,2234.41788464879
51,0,0.7421875,2736.12013509267
52,0,0.0078125,79.434468431998
62,0,0.0078125,73.7811724171397
52,0,0.0078125,76.3024846467008
52,0,0.0078125,62.6466305130921
52,0,0.109375,89.4972999211667
51,0,0.8125,2822.5599596769
52,0,0.203125,43.2896696295036
51,0,0.6171875,2097.72573890376
52,60,NaN,107.479430636793
52,0,0.0078125,92.6853194159174
51,0,0.65625,2757.93497104816
51,0,0.4609375,1611.43528030591
62,0,0.0078125,117.86301487112
51,0,0.90625,2416.60726945921
51,0,0.6796875,2417.07355169867
52,0,0.3984375,216.292866026453
52,0,0.15625,101.752205773147
51,0,0.6953125,2414.34292737514
52,0,0.046875,95.9495444940672
51,0,0.53125,2432.03131609972
51,0,0.53125,2214.38437936461
62,0,0.0078125,54.7935886328263
52,0,0.0078125,144.776081335141
52,0,0.0078125,152.783895353214
52,0,0.1640625,57.0264824990066
52,0,0.0390625,83.8496510990564
52,60,NaN,93.6506062338414
51,69,NaN,3309.31252048203
52,0,0.0078125,64.329179434089
51,0,0.8515625,2198.14255685281
52,0,0.0078125,83.5375352971724
62,0,0.0078125,399.393619520658
52,0,0.0078125,64.092118491373
61,0,1.0546875,2761.89964759944
52,0,0.0078125,85.3093514290427
51,0,0.53125,2664.0455268593
61,0,0.9921875,2940.05838519604
61,69,NaN,2552.66635112569
52,0,0.0078125,127.059962726499
62,0,0.0078125,58.8330947415176
61,0,0.7890625,2514.16999678394
52,60,NaN,91.2941034355397
51,0,0.578125,2386.54476936679
52,0,0.2109375,69.0742530097923
51,0,0.5,2109.3595394787
51,0,0.53125,2476.35632249359
51,0,0.625,1838.87218907387
61,69,NaN,2322.93077234278
51,0,0.8671875,1903.12969691278
51,0,0.6171875,2068.5663134499
52,0,0.0078125,49.6722986538701
61,0,0.6796875,2828.91849562566
51,0,0.8359375,2977.25575955587
52,0,0.40625,56.2466409807166
61,0,0.71875,2279.98701981528
62,60,NaN,87.0941339820831
51,0,0.5625,1913.75575649004
52,0,0.2421875,96.9338551855022
61,0,0.7109375,2789.29627110546
51,0,0.515625,2797.95839866921
51,0,0.4921875,1966.79255674713
52,0,0.0078125,82.7910211137943
51,0,0.78125,2735.6252981855
52,0,0.0078125,40.806685034205
61,0,0.734375,2743.39002950371
51,0,0.84375,1935.47702976742
52,0,0.359375,67.3687925966602
61,0,0.578125,2119.88770005621
