trigger,category,rt,amplitude
52,0,0.65625,128.22191700411
51,0,0.5390625,1846.56877472379
51,0,0.671875,2158.91857268122
51,0,0.7109375,2241.78593461321
52,0,0.1796875,103.668119114718
52,0,0.953125,68.0788225154286
51,69,NaN,1416.58420717212
62,0,0.7109375,64.7134565854048
52,60,NaN,111.432713479451
51,69,NaN,1933.21531005963
62,0,0.53125,112.562443159657
52,0,0.2734375,100.861680713265
52,0,0.15625,73.4146084225893
52,60,NaN,89.2980559564553
51,0,0.4921875,2283.07345954728
51,0,0.5078125,2221.04037973386
51,0,0.65625,1965.48649655573
51,0,0.7265625,2070.53000910789
52,60,NaN,117.558612001297
51,0,0.75,1863.16621466033
51,69,NaN,2180.37904034308
62,0,1.3046875,61.4884134486434
52,60,NaN,119.427599964976
52,0,0.7890625,70.2508632337097
51,69,NaN,2620.59096293968
61,0,0.6953125,2950.41941862108
52,0,0.734375,68.9163517876766
51,69,NaN,1946.61714781234
61,69,NaN,2363.24831286496
52,0,0.4453125,53.2557381589783
51,0,0.9140625,2384.83269810701
51,69,NaN,2084.47365602661
52,0,0.7578125,84.5274593285535
52,60,NaN,191.907089309748
52,60,NaN,138.841316194415
52,60,NaN,101.570472953757
51,69,NaN,2209.60825702617
51,69,NaN,2692.17926102739
61,0,0.8671875,2181.55639168867
52,0,0.1171875,199.008714398034
52,60,NaN,123.815944271964
51,69,NaN,1958.25830062492
52,0,1.328125,83.5573752369095
52,60,NaN,99.792781269473
52,60,NaN,181.639683533736
61,0,0.890625,3124.70643003382
52,0,0.6796875,131.976964379511
51,0,0.890625,2234.41788464879
51,0,0.734375,2736.12013509267
52,60,NaN,79.434468431998
62,60,NaN,73.7811724171397
52,60,NaN,76.3024846467008
52,60,NaN,62.6466305130921
52,0,0.765625,89.4972999211667
51,0,0.8046875,2822.5599596769
52,0,0.53125,43.2896696295036
51,69,NaN,2097.72573890376
52,0,0.7578125,107.479430636793
52,60,NaN,92.6853194159174
51,0,0.6484375,2757.93497104816
51,0,0.453125,1611.43528030591
62,60,NaN,117.86301487112
51,0,0.8984375,2416.60726945921
51,0,0.671875,2417.07355169867
52,0,0.46875,216.292866026453
52,0,0.6875,101.752205773147
51,0,0.6875,2414.34292737514
52,0,0.75,95.9495444940672
51,0,0.5234375,2432.03131609972
51,0,0.5234375,2214.38437936461
62,60,NaN,54.7935886328263
52,60,NaN,144.776081335141
52,0,0.7734375,152.783895353214
52,0,0.703125,57.0264824990066
52,0,0.7890625,83.8496510990564
52,0,0.828125,93.6506062338414
51,0,0.484375,3309.31252048203
52,60,NaN,64.329179434089
51,0,0.84375,2198.14255685281
52,0,0.1484375,83.5375352971724
62,60,NaN,399.393619520658
52,60,NaN,64.092118491373
61,69,NaN,2761.89964759944
52,0,0.375,85.3093514290427
51,69,NaN,2664.0455268593
61,69,NaN,2940.05838519604
61,0,0.828125,2552.66635112569
52,60,NaN,127.059962726499
62,60,NaN,58.8330947415176
61,0,0.78125,2514.16999678394
52,0,0.390625,91.2941034355397
51,69,NaN,2386.54476936679
52,0,0.4921875,69.0742530097923
51,69,NaN,2109.3595394787
51,0,0.5234375,2476.35632249359
51,69,NaN,1838.87218907387
61,69,NaN,2322.93077234278
51,0,0.859375,1903.12969691278
51,0,0.609375,2068.5663134499
52,0,0.4375,49.6722986538701
61,0,0.671875,2828.91849562566
51,69,NaN,2977.25575955587
52,0,0.4140625,56.2466409807166
61,0,0.7109375,2279.98701981528
62,0,1.1484375,87.0941339820831
51,69,NaN,1913.75575649004
52,0,0.7890625,96.9338551855022
61,69,NaN,2789.29627110546
51,0,0.5078125,2797.95839866921
51,69,NaN,1966.79255674713
52,60,NaN,82.7910211137943
51,0,0.7734375,2735.6252981855
52,59,NaN,40.806685034205
61,0,0.7265625,2743.39002950371
51,69,NaN,1935.47702976742
52,0,0.453125,67.3687925966602
61,69,NaN,2119.88770005621
51,0,0.53125,2257.6546726736
51,69,NaN,1811.78370612899
52,0,0.3984375,68.4355969264721
51,69,NaN,2037.60135832044
51,69,NaN,2177.12747330771
51,0,0.609375,1638.778147695
51,69,NaN,1781.86920766553
61,69,NaN,1983.32725368415
51,0,0.7734375,1771.41950251484
52,0,0.921875,58.4109988939764
51,69,NaN,1902.33514397211
51,0,0.609375,1702.2320649429
62,60,NaN,135.380778342573
62,0,1.46875,45.4690757813233
52,99,NaN,53.9896862941567
52,0,1.25,55.9264530764038
51,0,0.6875,1799.65907327595
62,0,0.84375,47.5244659194992
52,99,NaN,52.9205524199384
51,0,0.53125,1821.31797219236
61,0,0.6484375,2078.6247355695
61,69,NaN,2230.48410720114
51,0,0.84375,1942.23677185111
51,0,0.703125,2067.01793704427
62,0,0.6796875,57.5733493230215
51,0,0.8515625,1955.1960232805
51,69,NaN,1715.52826958673
